Filename,STFMK-20201105-LW17-8125_20201125_141248_004.dat
Motor Spec,L-EF-04, 1760,2.2, 4.7,
Sample Rate,4000
RMS,0.005557,
-0.0025611904,
0.0071332254,
0.0091887088,
-0.0062910225,
-0.0033523815,
0.0084932977,
0.0037412287,
-0.0064547043,
-0.0001926018,
0.0024967550,
0.0029609990,
-0.0013141939,
-0.0053040776,
0.0020187239,
0.0023626187,
0.0029959877,
-0.0018424739,
-0.0052367439,
0.0005668913,
0.0025796965,
-0.0036143912,
-0.0019204754,
0.0065043904,
0.0064256364,
-0.0007790539,
-0.0127311815,
0.0001484642,
0.0116064809,
-0.0039230641,
-0.0118157743,
-0.0011853880,
0.0091240602,
-0.0057688355,
-0.0117087550,
-0.0019397403,
0.0096227666,
0.0049662595,
-0.0115975747,
0.0024791781,
0.0048326366,
-0.0041902279,
-0.0016644703,
0.0007011900,
0.0056257742,
0.0023384513,
-0.0025222306,
-0.0008676874,
-0.0008146035,
0.0000341619,
0.0080143241,
0.0000298813,
-0.0072413497,
0.0070788786,
0.0022828511,
-0.0048978860,
-0.0035283158,
0.0065421085,
0.0114842830,
-0.0004054591,
-0.0093516149,
0.0110132825,
0.0133618359,
-0.0031656914,
-0.0085768858,
0.0099623287,
0.0086428123,
-0.0043661837,
-0.0043420130,
0.0031133869,
0.0126353176,
-0.0003201682,
-0.0042886329,
0.0085146734,
0.0110564856,
0.0011507969,
-0.0014413912,
0.0031100977,
0.0049429708,
0.0028122733,
0.0046791616,
0.0021657839,
0.0049361382,
0.0090170112,
0.0061698239,
0.0014745271,
0.0044045271,
0.0101697650,
0.0072834911,
-0.0010025681,
0.0009936217,
0.0108939642,
0.0066730576,
-0.0031696246,
-0.0022783775,
0.0151364934,
0.0123139331,
-0.0038808966,
-0.0003914053,
0.0125968698,
0.0108086597,
0.0002394657,
0.0007965825,
0.0083947293,
0.0085538393,
-0.0013914569,
-0.0022951730,
0.0099676233,
0.0072077233,
0.0023219250,
-0.0001151276,
-0.0026385041,
0.0054817870,
0.0023267404,
0.0003090871,
0.0021870527,
0.0046261381,
0.0019913961,
0.0021762201,
0.0015166155,
0.0058680139,
0.0102858730,
0.0035879763,
-0.0012350522,
0.0035873896,
0.0079875262,
0.0063085826,
-0.0008009457,
0.0007577025,
0.0123224109,
0.0074995579,
-0.0057129785,
0.0010092227,
0.0109372018,
0.0070653260,
-0.0015190424,
-0.0005315266,
0.0130081382,
0.0096333902,
-0.0013916275,
0.0013647788,
0.0087696277,
0.0052689919,
-0.0016673043,
-0.0021175875,
0.0030582792,
0.0051178047,
0.0039806645,
-0.0007846699,
0.0017397318,
0.0039335475,
0.0061126444,
0.0008034624,
-0.0001616774,
0.0051027918,
0.0039309291,
-0.0016930848,
-0.0079052486,
0.0023871239,
0.0109382644,
-0.0010366236,
-0.0045887176,
0.0055750953,
0.0084698172,
-0.0067975516,
-0.0108706476,
0.0046643130,
0.0049142940,
-0.0057567214,
-0.0098634688,
-0.0002088002,
0.0060935188,
-0.0047950209,
-0.0044009988,
0.0049710674,
0.0024638963,
-0.0041793264,
-0.0042977156,
-0.0001839046,
-0.0011825368,
0.0018307193,
-0.0006405716,
-0.0029068466,
-0.0010412019,
0.0009697647,
0.0037724210,
-0.0044438201,
-0.0015006701,
0.0047278167,
0.0032925142,
-0.0043859710,
0.0005762191,
0.0113182468,
0.0061321021,
-0.0033442446,
-0.0063099856,
0.0128576588,
0.0038330820,
-0.0075543970,
0.0019591183,
0.0026773773,
0.0044629085,
-0.0078316042,
-0.0054732342,
0.0098260194,
0.0030866540,
-0.0037123729,
0.0001911717,
0.0014112425,
-0.0021876819,
-0.0045850468,
-0.0063939760,
-0.0000881043,
0.0037846167,
-0.0052448916,
-0.0051726485,
-0.0109687122,
-0.0111012235,
-0.0001223796,
-0.0083287274,
-0.0015697862,
0.0018999618,
-0.0006927589,
-0.0061467486,
-0.0100392066,
0.0004022737,
0.0070229918,
-0.0049787662,
-0.0126638059,
0.0023207632,
0.0050326711,
-0.0064546382,
-0.0045237555,
0.0027079103,
0.0014617388,
-0.0072756545,
-0.0087155458,
0.0002381299,
0.0004227587,
-0.0056364476,
-0.0050163791,
0.0019294216,
0.0049290997,
-0.0012568452,
-0.0043228832,
0.0019810980,
-0.0067247893,
-0.0010579280,
-0.0001432347,
-0.0094753187,
-0.0010610973,
-0.0011866249,
-0.0056232209,
-0.0009902982,
-0.0041563595,
-0.0032976826,
0.0019813285,
-0.0103950175,
-0.0039201998,
0.0070143077,
-0.0019857518,
-0.0051142983,
-0.0049240370,
0.0000433267,
0.0024538753,
-0.0048739766,
-0.0045140651,
0.0081952512,
-0.0005795803,
-0.0067126192,
-0.0010883099,
0.0007081890,
-0.0000040474,
-0.0030022403,
-0.0042614322,
0.0022744157,
0.0028940281,
-0.0029950151,
-0.0014099465,
-0.0010983931,
-0.0025859543,
0.0036870793,
-0.0008510529,
-0.0034995575,
0.0019195890,
0.0031907030,
-0.0040908046,
-0.0020654248,
0.0043681241,
0.0016561925,
0.0027561702,
-0.0086236596,
-0.0002502003,
0.0087907324,
-0.0095609948,
-0.0124422563,
0.0029568276,
0.0031149313,
-0.0070643835,
-0.0064811669,
-0.0014732046,
0.0029231883,
