Filename,STFMK-20201105-LW19-3455_20201218_170019_004.dat
Motor Spec,L-EF-04, 1760,2.2, 4.7,
Sample Rate,4000
RMS,0.012486,
-0.0157953445,
-0.0038092525,
0.0036566788,
0.0131859370,
0.0071772942,
0.0075954250,
0.0003880765,
-0.0107822847,
-0.0158301108,
-0.0060922652,
-0.0022281611,
-0.0022652010,
0.0011446838,
0.0142957773,
0.0074663479,
-0.0105623193,
-0.0092554120,
0.0006678556,
-0.0030432292,
-0.0091743963,
0.0040980815,
0.0102740619,
0.0047916193,
-0.0039876495,
0.0036784043,
0.0115113277,
0.0013050508,
-0.0034596371,
-0.0065420466,
0.0006037617,
-0.0022664850,
-0.0020622583,
0.0019562391,
0.0059937146,
0.0087689739,
0.0119446395,
0.0057477914,
0.0087858681,
0.0152696101,
0.0126716690,
-0.0007113736,
0.0061355294,
0.0206353869,
0.0136653539,
0.0046739443,
0.0207241792,
0.0304284208,
0.0042410893,
-0.0029042035,
0.0088922651,
0.0078677116,
-0.0092420261,
0.0017598118,
0.0169585310,
0.0070354226,
-0.0111572957,
0.0034218649,
0.0222595017,
-0.0058576576,
-0.0149875926,
0.0104743931,
0.0154158762,
-0.0126525294,
-0.0060437704,
0.0217061713,
0.0077050412,
-0.0158262700,
0.0007222233,
0.0165752955,
-0.0041031628,
-0.0099420846,
0.0188508369,
0.0180770438,
-0.0019364704,
0.0016582572,
0.0112707894,
-0.0004728534,
-0.0121036638,
-0.0044544870,
0.0082301814,
-0.0033132527,
-0.0058512199,
0.0043799439,
0.0082111005,
-0.0019269035,
0.0057414863,
0.0119817639,
-0.0006347523,
-0.0029691281,
-0.0024003510,
0.0003208450,
-0.0006091850,
0.0041949810,
0.0103605175,
0.0017627893,
-0.0002904069,
0.0024435068,
-0.0037056147,
-0.0149328243,
-0.0157343373,
-0.0070914691,
-0.0038813893,
-0.0077649457,
0.0030223385,
0.0164877623,
0.0085522588,
-0.0057856403,
0.0030285504,
0.0026429819,
-0.0133742392,
-0.0171624180,
-0.0015411542,
0.0018842698,
-0.0035511525,
0.0088093299,
0.0242007412,
0.0195158683,
0.0135071464,
0.0143625177,
0.0137924608,
-0.0095887566,
-0.0227276646,
-0.0128861908,
-0.0149860717,
-0.0114989243,
0.0067677051,
0.0222534202,
0.0188554749,
0.0126308836,
0.0081100818,
-0.0008525340,
-0.0153095545,
-0.0193036329,
-0.0109226722,
-0.0093939910,
-0.0105229942,
0.0073155989,
0.0088920211,
0.0122008063,
0.0083377976,
-0.0023419810,
-0.0077641690,
-0.0053075850,
-0.0110904984,
-0.0004249887,
0.0165072903,
0.0055844332,
-0.0007441585,
-0.0009332956,
0.0095731700,
0.0032369969,
-0.0091889957,
-0.0074212304,
0.0129049784,
-0.0049540875,
-0.0088517480,
0.0056788698,
0.0208312124,
0.0042222231,
-0.0045249420,
-0.0025012260,
0.0037605593,
-0.0187564120,
-0.0159915928,
0.0023547697,
0.0003681582,
0.0016978937,
0.0053567491,
0.0154495668,
0.0128015215,
0.0035417327,
-0.0006871764,
-0.0001289794,
-0.0076003056,
-0.0020909691,
0.0090835718,
0.0085312072,
0.0114573389,
0.0189405158,
0.0146837849,
0.0012619889,
-0.0030025502,
0.0094382800,
-0.0022968834,
-0.0153024998,
0.0033424154,
0.0052595055,
-0.0061462866,
-0.0075513572,
0.0064635333,
0.0086555779,
-0.0112937447,
-0.0135292942,
0.0045839064,
-0.0063564582,
-0.0262643788,
-0.0063330624,
0.0113778524,
-0.0063227001,
-0.0121040465,
0.0079782568,
0.0088034961,
-0.0132758077,
-0.0164321773,
0.0069203731,
-0.0041449508,
-0.0196511764,
-0.0031889623,
0.0088177118,
-0.0091375485,
-0.0142235812,
-0.0025435672,
0.0022123209,
-0.0115856789,
-0.0144401947,
0.0061827241,
-0.0014119659,
-0.0105832787,
-0.0071468391,
0.0076587894,
-0.0126151554,
-0.0145501466,
-0.0111125773,
-0.0070200833,
-0.0197737571,
-0.0069589559,
-0.0063266037,
-0.0031643910,
-0.0101803942,
-0.0013851470,
-0.0074763154,
-0.0170218460,
-0.0203790106,
-0.0154260956,
-0.0204979368,
-0.0232181866,
-0.0052882447,
0.0021171570,
0.0073081274,
0.0041844901,
0.0120968074,
0.0069602295,
-0.0123738172,
-0.0228339732,
-0.0173073448,
-0.0223103929,
-0.0245312024,
-0.0108019225,
0.0037040520,
0.0011775633,
0.0095189493,
0.0120679559,
0.0104763489,
-0.0044242879,
-0.0111749200,
-0.0109707490,
-0.0211534761,
-0.0264123548,
-0.0045725433,
0.0040090601,
-0.0005109803,
0.0146351764,
0.0177079681,
0.0099591818,
-0.0018144862,
-0.0010401949,
-0.0094038174,
-0.0104938112,
-0.0149953086,
0.0109137911,
0.0077657257,
0.0108268401,
0.0062516429,
0.0070166737,
-0.0046535926,
-0.0032196261,
-0.0117812995,
0.0027963833,
0.0098947100,
0.0031589163,
0.0074712075,
0.0081037264,
-0.0171056353,
-0.0072723748,
-0.0171215255,
-0.0065465420,
0.0044834726,
-0.0085765086,
0.0029059388,
0.0163477287,
0.0081330827,
-0.0059060035,
-0.0000515823,
0.0094639054,
0.0063264086,
-0.0116633428,
0.0046854629,
0.0111493915,
-0.0021651688,
-0.0094707608,
